"Underlying Name","Expiration Date","Strike Price","Call-Price","Call-Change in Price (%)","Call-Probability of Profit","Call-Open Interest","Call-Volume","Call-Implied Volatility","Greeks: Call Delta","Greeks: Call Theta","Greeks: Call Vega","Greeks: Call Gamma","Greeks: Call Rho","Put-Price","Put-Change in Price (%)","Put-Probability of Profit","Put-Open Interest","Put-Volume","Put-Implied Volatility","Put-Call Ratio","Greeks: Put Delta","Greeks: Put Theta","Greeks: Put Vega","Greeks: Put Gamma","Greeks: Put Rho"
"NIFTY","19-06-2025","23950.0","846.55","-2.87","0.0","4425.0","5175","0.0","1.0","0.0","0.0","0.0","","0.05","-97.78","0.0","1919625.0","69059025","500.0","433.8136","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24000.0","794.2","-0.8","0.0","40500.0","421275","0.0","1.0","0.0","0.0","0.0","","0.05","-98.08","0.0","7831800.0","231976500","500.0","193.3778","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24050.0","744.45","-2.45","0.0","1425.0","5550","0.0","1.0","0.0","0.0","0.0","","0.05","-98.21","0.0","1391325.0","88512075","500.0","976.3684","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24100.0","693.0","-0.69","0.0","13125.0","21900","0.0","1.0","0.0","0.0","0.0","","0.05","-98.36","0.0","3830550.0","123191925","500.0","291.8514","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24150.0","643.75","-1.01","0.0","9900.0","6075","0.0","1.0","0.0","0.0","0.0","","0.05","-98.59","0.0","1456350.0","77894100","500.0","147.1061","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24200.0","593.5","-0.95","0.0","15900.0","112200","0.0","1.0","0.0","0.0","0.0","","0.05","-98.8","0.0","5804700.0","136703775","500.0","365.0755","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24250.0","543.85","-2.88","0.0","9000.0","30975","0.0","1.0","0.0","0.0","0.0","","0.05","-99.01","0.0","2416350.0","95157225","500.0","268.4833","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24300.0","492.6","-2.15","0.0","27525.0","247200","0.0","1.0","0.0","0.0","0.0","","0.05","-99.2","0.0","5457225.0","180622800","500.0","198.2643","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24350.0","443.05","-2.63","0.0","17025.0","137025","0.0","1.0","0.0","0.0","0.0","","0.05","-99.36","0.0","3214875.0","127232175","500.0","188.8326","0.0","0.0","0.0","0.0"
"NIFTY","19-06-2025","24400.0","392.7","-4.38","0.0","42825.0","753000","0.0","1.0","0.0","0.0","0.0","","0.05","-99.49","0.0","6119925.0","161647350","0.0","142.9054","0.0","0.0","0.0","0.0"
